Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT,Tradecount
2021-03-31 00:00:00,BTC/USDT,58746.57000000,59800.00000000,56769.00000000,58740.55000000,60975.54266600,3575976083.80458000,1928224
2021-03-30 00:00:00,BTC/USDT,57635.46000000,59368.00000000,57071.35000000,58746.57000000,55122.44312200,3221944107.45503000,1612744
2021-03-29 00:00:00,BTC/USDT,55777.65000000,58405.82000000,54800.01000000,57635.47000000,67857.93739800,3877131109.73465000,1983437
2021-03-28 00:00:00,BTC/USDT,55817.14000000,56559.75000000,54691.84000000,55777.63000000,39050.38751100,2178777329.44522000,1551283
2021-03-27 00:00:00,BTC/USDT,55025.59000000,56700.36000000,53950.00000000,55817.14000000,50105.47505500,2767070175.86193000,1528776
2021-03-26 00:00:00,BTC/USDT,51293.78000000,55073.46000000,51214.60000000,55025.59000000,63813.77469200,3397036140.75164000,1773150
2021-03-25 00:00:00,BTC/USDT,52303.66000000,53287.00000000,50427.56000000,51293.78000000,87400.53453800,4536327184.95786000,2099425
2021-03-24 00:00:00,BTC/USDT,54342.80000000,57200.00000000,51700.00000000,52303.65000000,83537.46502100,4583159614.04646000,2401988
2021-03-23 00:00:00,BTC/USDT,54083.25000000,55830.90000000,53000.00000000,54340.89000000,59789.36542700,3264650774.81746000,1740349
2021-03-22 00:00:00,BTC/USDT,57351.56000000,58430.73000000,53650.00000000,54083.25000000,62581.62616900,3527479514.32565000,1927345
2021-03-21 00:00:00,BTC/USDT,58100.02000000,58589.10000000,55450.11000000,57351.56000000,48564.47027400,2774223129.62381000,1773546
2021-03-20 00:00:00,BTC/USDT,58030.01000000,59880.00000000,57820.17000000,58102.28000000,44476.94177600,2616535093.05159000,1724131
2021-03-19 00:00:00,BTC/USDT,57641.00000000,59468.00000000,56270.74000000,58030.01000000,52392.65296100,3052711147.93493000,1885830
2021-03-18 00:00:00,BTC/USDT,58912.97000000,60129.97000000,57023.00000000,57648.16000000,66580.40667500,3900885761.21281000,2040947
2021-03-17 00:00:00,BTC/USDT,56900.74000000,58974.73000000,54123.69000000,58912.97000000,70421.62084100,3960992972.15429000,2204296
2021-03-16 00:00:00,BTC/USDT,55605.20000000,56938.29000000,53271.34000000,56900.75000000,77986.69435500,4304259207.64510000,2241208
2021-03-15 00:00:00,BTC/USDT,58976.08000000,60633.43000000,54600.00000000,55605.20000000,102771.42729800,5874241052.09337000,2683815
2021-03-14 00:00:00,BTC/USDT,61188.38000000,61724.79000000,58966.78000000,58968.31000000,52601.05275000,3176397573.88464000,1829769
2021-03-13 00:00:00,BTC/USDT,57221.72000000,61844.00000000,56078.23000000,61188.39000000,83245.09134600,4933383453.24598000,2559002
2021-03-12 00:00:00,BTC/USDT,57773.15000000,58081.51000000,54962.84000000,57221.72000000,73405.40604700,4162054726.37884000,2489931
2021-03-11 00:00:00,BTC/USDT,55851.59000000,58150.00000000,54272.82000000,57773.16000000,81914.81285900,4612366201.00222000,2509970
2021-03-10 00:00:00,BTC/USDT,54874.67000000,57387.69000000,53005.00000000,55851.59000000,84749.23894300,4700197563.35921000,2647284
2021-03-09 00:00:00,BTC/USDT,52375.18000000,54895.00000000,51789.41000000,54884.50000000,71656.73707600,3861450964.65490000,2194398
2021-03-08 00:00:00,BTC/USDT,50959.11000000,52402.78000000,49274.67000000,52375.17000000,66987.35966400,3400847931.03607000,1999401
2021-03-07 00:00:00,BTC/USDT,48882.20000000,51450.03000000,48882.20000000,50971.75000000,55235.02803200,2778875909.44913000,1758101
2021-03-06 00:00:00,BTC/USDT,48746.81000000,49200.00000000,47070.00000000,48882.20000000,44399.23424200,2143910705.29150000,1476474
2021-03-05 00:00:00,BTC/USDT,48374.09000000,49448.93000000,46300.00000000,48751.71000000,78192.49637200,3727133104.83731000,2054216
2021-03-04 00:00:00,BTC/USDT,50349.37000000,51773.88000000,47500.00000000,48374.09000000,82649.71682900,4079837240.85676000,2291936
2021-03-03 00:00:00,BTC/USDT,48436.61000000,52640.00000000,48100.71000000,50349.37000000,81035.91370500,4109521257.54070000,2242131
2021-03-02 00:00:00,BTC/USDT,49595.76000000,50200.00000000,47047.60000000,48440.65000000,64221.06214000,3120472069.90945000,1855583
2021-03-01 00:00:00,BTC/USDT,45134.11000000,49790.00000000,44950.53000000,49587.03000000,85086.11164800,4057515794.86573000,2147223
2021-02-28 00:00:00,BTC/USDT,46103.67000000,46638.46000000,43000.00000000,45135.66000000,83055.36904200,3708359965.45458000,1838345
2021-02-27 00:00:00,BTC/USDT,46276.88000000,48394.00000000,45000.00000000,46106.43000000,66060.83429200,3105897438.55097000,1757720
2021-02-26 00:00:00,BTC/USDT,47073.73000000,48424.11000000,44106.78000000,46276.87000000,109423.20066300,5086374532.73461000,2371766
2021-02-25 00:00:00,BTC/USDT,49676.21000000,52041.73000000,46674.34000000,47073.73000000,83310.67312100,4152188728.14161000,2305679
2021-02-24 00:00:00,BTC/USDT,48891.00000000,51374.99000000,46988.69000000,49676.20000000,91881.20925200,4574033001.37954000,2194532
2021-02-23 00:00:00,BTC/USDT,54087.67000000,54183.59000000,44892.56000000,48891.00000000,169375.02505100,8215839131.24339000,3825196
2021-02-22 00:00:00,BTC/USDT,57412.35000000,57508.47000000,47622.00000000,54087.67000000,134019.43494400,7213386720.43680000,3313083
2021-02-21 00:00:00,BTC/USDT,55841.19000000,58352.80000000,55477.59000000,57408.57000000,58166.70851100,3317998263.34789000,1950533
2021-02-20 00:00:00,BTC/USDT,55906.00000000,57700.46000000,53863.93000000,55841.19000000,80948.20531400,4551890859.85127000,2642846
2021-02-19 00:00:00,BTC/USDT,51552.61000000,56368.00000000,50710.20000000,55906.00000000,79659.77802000,4251167827.68425000,2339215
2021-02-18 00:00:00,BTC/USDT,52117.67000000,52530.00000000,50901.90000000,51552.60000000,60758.04695400,3149973077.48747000,1891592
2021-02-17 00:00:00,BTC/USDT,49133.45000000,52618.74000000,48947.00000000,52119.71000000,85743.63781800,4365831514.81530000,2514374
2021-02-16 00:00:00,BTC/USDT,47911.10000000,50689.18000000,47003.62000000,49133.45000000,88813.26629800,4349983777.69237000,2199849
2021-02-15 00:00:00,BTC/USDT,48580.47000000,49010.92000000,45570.79000000,47911.10000000,79398.15678400,3782219060.66472000,2313155
2021-02-14 00:00:00,BTC/USDT,47156.78000000,49707.43000000,47014.17000000,48577.79000000,73735.47553300,3584808348.83473000,2090070
2021-02-13 00:00:00,BTC/USDT,47298.15000000,48150.00000000,46202.53000000,47153.69000000,63768.09739900,3007710147.41816000,2058823
2021-02-12 00:00:00,BTC/USDT,47968.66000000,48985.80000000,46125.00000000,47287.60000000,85870.03569700,4080571908.96766000,2418841
2021-02-11 00:00:00,BTC/USDT,44807.58000000,48678.90000000,43994.02000000,47969.51000000,89561.08145400,4185630934.41089000,2570949
2021-02-10 00:00:00,BTC/USDT,46420.42000000,47310.00000000,43727.00000000,44807.58000000,97154.18220000,4431650130.25111000,2891592
2021-02-09 00:00:00,BTC/USDT,46374.86000000,48142.19000000,44961.09000000,46420.42000000,115499.86171200,5386255398.01719000,3119034
2021-02-08 00:00:00,BTC/USDT,38795.69000000,46794.45000000,37988.89000000,46374.87000000,138597.53691400,5881536976.63570000,3230961
2021-02-07 00:00:00,BTC/USDT,39181.01000000,39700.00000000,37351.00000000,38795.69000000,84363.67976300,3256521384.24061000,1976357
2021-02-06 00:00:00,BTC/USDT,38289.32000000,40955.51000000,38215.94000000,39186.94000000,98757.31118300,3922095148.92815000,2291646
2021-02-05 00:00:00,BTC/USDT,36936.65000000,38310.12000000,36570.00000000,38290.24000000,66681.33427500,2509278291.75159000,1853253
2021-02-04 00:00:00,BTC/USDT,37620.26000000,38708.27000000,36161.95000000,36936.66000000,92080.73589800,3452669022.15329000,2211866
2021-02-03 00:00:00,BTC/USDT,35472.71000000,37662.63000000,35362.38000000,37618.87000000,80784.33366300,2951232788.18431000,1881740
